letters,required,score,words
ecdhnki,h,163,34
ecdhnki,c,223,47
reohnmp,p,201,51
reohnmp,m,142,36
reohnmp,n,143,34
reohnmp,o,234,65
reohnmp,h,118,24
kcntrgi,k,102,21
kcntrgi,c,110,19
kcntrgi,t,124,23
kcntrgi,r,122,23
gyedoap,p,168,39
gyedoap,a,148,34
gyedoap,o,132,31
gyedoap,y,95,21
gyedoap,g,148,35
lyedntr,y,106,25
lyedntr,t,300,54
lyedntr,l,155,31
lyedntr,n,283,53
leontmp,p,148,44
leontmp,m,184,46
leontmp,t,229,58
leontmp,n,155,40
leontmp,o,232,75
leontmp,e,274,77
leontmp,l,158,47
ecdorpi,i,418,77
ecdorpi,c,485,84
ecdorpi,p,516,98
ecdorpi,o,481,92
wlfeari,i,292,69
wlfeari,a,247,61
wlfeari,l,249,65
wlfeari,f,318,73
wlfeari,w,131,35
yhntapi,i,113,28
yhntapi,p,106,25
yhntapi,a,124,28
yhntapi,t,129,34
yhntapi,n,123,28
yhntapi,h,56,14
yhntapi,y,97,18
ledntag,g,427,82
ledntag,t,476,88
ledntag,a,692,133
ledntag,n,551,100
ledntag,l,513,101
glevrpi,i,301,61
glevrpi,p,150,34
glevrpi,v,224,42
glevrpi,g,113,22
glevrpi,l,221,47
leconar,a,406,92
leconar,n,367,82
leconar,o,345,81
leconar,c,434,88
leconar,l,332,78
uecdvam,m,109,25
uecdvam,a,153,34
uecdvam,v,56,10
uecdvam,c,128,26
uecdvam,u,82,14
wlfedor,f,309,65
wlfedor,w,311,64
wlfedor,l,375,82
wlfedor,o,496,107
umedarg,u,310,56
umedarg,a,530,110
umedarg,g,455,87
umedarg,m,428,78
reconam,m,358,79
reconam,a,426,95
reconam,n,393,82
reconam,o,376,82
reconam,c,404,78
ubontag,g,90,25
ubontag,a,137,36
ubontag,t,123,39
ubontag,n,118,34
ubontag,o,156,43
ubontag,b,117,29
ubontag,u,89,27
rfynami,i,138,34
rfynami,m,107,27
rfynami,a,164,42
rfynami,n,100,23
rfynami,y,89,21
rfynami,f,101,23
rfynami,r,128,31
lecargi,i,296,56
lecargi,g,264,53
lecargi,a,380,83
lecargi,c,254,48
lecargi,l,341,73
udonmpi,i,122,22
udonmpi,p,78,18
udonmpi,m,100,24
udonmpi,n,128,28
udonmpi,o,125,30
udonmpi,d,71,17
udonmpi,u,91,19
gdnakpi,k,102,18
gdnakpi,a,187,34
gdnakpi,p,197,33
gdnakpi,d,137,22
yovnagi,y,56,11
yovnagi,a,125,27
yovnagi,v,48,10
yovnagi,o,86,20
fuedotx,x,62,10
fuedotx,t,138,35
fuedotx,o,121,28
fuedotx,u,84,20
fuedotx,f,83,22
lfehdor,f,249,51
lfehdor,l,268,61
lfehdor,o,397,87
lfehdor,h,155,32
lfuyenk,k,88,19
lfuyenk,n,81,17
lfuyenk,e,91,24
lfuyenk,y,73,13
lfuyenk,u,108,24
lfuyenk,f,99,22
lfuyenk,l,123,30
ledovrp,l,539,100
ledovrp,o,644,128
ledovrp,v,374,61
ledovrp,p,468,90
econagi,c,251,44
econagi,o,244,47
econagi,e,173,35
econagi,a,261,46
uednxgi,u,217,37
uednxgi,x,56,8
medtrpi,i,714,139
medtrpi,t,549,105
medtrpi,m,435,85
medtrpi,p,482,89
ledokgi,i,195,43
ledokgi,g,203,44
ledokgi,k,75,20
ledokgi,o,189,44
ledokgi,l,259,64
levarpi,i,334,70
levarpi,p,291,67
levarpi,a,320,79
levarpi,v,299,63
levarpi,l,378,85
ubodtar,r,164,49
ubodtar,a,151,44
ubodtar,t,147,45
ubodtar,d,104,31
ubodtar,o,190,53
ubodtar,b,124,36
ubodtar,u,78,27
wlfuyeo,o,77,21
wlfuyeo,e,50,16
wlfuyeo,y,68,13
wlfuyeo,u,55,13
wlfuyeo,f,80,24
wlfuyeo,l,109,35
wlfuyeo,w,63,16
ujdnagi,u,97,14
ujdnagi,a,116,19
ujdnagi,d,139,22
ujdnagi,j,65,10
lfcorpi,i,94,25
lfcorpi,p,76,24
lfcorpi,r,75,19
lfcorpi,o,121,40
lfcorpi,c,69,19
lfcorpi,f,71,19
lfcorpi,l,107,34
luytari,i,101,27
luytari,r,156,36
luytari,a,177,44
luytari,t,151,35
luytari,y,103,21
luytari,u,73,15
luytari,l,141,36
lovtari,i,191,47
lovtari,r,233,53
lovtari,a,252,57
lovtari,t,228,56
lovtari,v,121,24
lovtari,o,162,44
lovtari,l,194,53
edntrpi,i,940,159
edntrpi,t,891,144
edntrpi,n,835,131
edntrpi,p,647,102
lujcoar,r,109,23
lujcoar,a,105,24
lujcoar,o,101,23
lujcoar,c,109,23
lujcoar,j,21,4
lujcoar,u,67,14
lujcoar,l,103,26
rlbdoam,m,185,46
rlbdoam,a,261,63
rlbdoam,o,239,67
rlbdoam,d,177,45
rlbdoam,b,167,41
rlbdoam,l,154,43
rlbdoam,r,198,49
uednrpi,u,345,65
uednrpi,n,494,88
uednrpi,i,459,85
uednrpi,p,421,79
yeohngi,y,64,11
yeohngi,o,98,22
yeohngi,e,118,24
yeohngi,h,90,16
lfubect,t,108,29
lfubect,c,59,16
lfubect,e,154,44
lfubect,b,88,25
lfubect,u,101,34
lfubect,f,98,29
lfubect,l,142,43
kbctari,i,169,33
kbctari,r,174,37
kbctari,a,225,47
kbctari,t,184,36
kbctari,c,193,39
kbctari,b,121,24
kbctari,k,99,21
yechnmi,i,92,23
yechnmi,m,81,18
yechnmi,n,97,22
yechnmi,h,57,12
yechnmi,c,95,19
yechnmi,e,86,19
yechnmi,y,35,6
luecdot,t,279,63
luecdot,o,332,76
luecdot,c,312,63
luecdot,u,262,55
luecdot,l,363,80
rentamp,p,465,85
rentamp,m,394,74
rentamp,t,710,131
rentamp,a,741,145
rentamp,n,477,80
geonazi,a,143,27
geonazi,z,94,17
geonazi,o,111,26
geonazi,e,95,24
luvnagi,u,153,26
luvnagi,a,313,58
luvnagi,l,287,54
luvnagi,v,156,26
lycnami,i,262,48
lycnami,m,195,43
lycnami,a,310,63
lycnami,n,241,43
lycnami,c,222,38
lycnami,y,154,28
lycnami,l,257,51
uyedvrp,y,96,22
uyedvrp,u,141,29
uyedvrp,v,106,20
uyedvrp,p,195,42
lybetgi,i,226,43
lybetgi,g,172,28
lybetgi,t,143,29
lybetgi,e,241,47
lybetgi,b,199,35
lybetgi,y,113,17
lybetgi,l,238,48
dhntmgi,t,139,27
dhntmgi,d,82,15
dhntmgi,m,73,14
dhntmgi,h,92,18
lentarp,p,623,116
lentarp,t,847,151
lentarp,a,922,176
lentarp,n,512,90
lentarp,l,598,108
reohnam,m,213,55
reohnam,a,220,57
reohnam,n,167,44
reohnam,o,158,45
reohnam,h,97,23
ecntmgi,c,171,27
ecntmgi,t,305,58
ecntmgi,e,326,66
ecntmgi,m,223,44
lyedrgi,y,158,37
lyedrgi,l,363,77
lyedrgi,g,332,63
lyedrgi,i,444,88
uedntpi,i,397,75
uedntpi,p,342,63
uedntpi,t,410,80
uedntpi,n,500,92
uedntpi,u,282,52
menaxri,i,209,46
menaxri,m,231,55
menaxri,x,61,9
menaxri,a,255,57
menaxri,n,224,47
uchnmgi,u,141,22
uchnmgi,c,144,25
uchnmgi,h,136,25
uchnmgi,m,120,19
ychtrpi,i,96,24
ychtrpi,p,62,14
ychtrpi,r,57,10
ychtrpi,t,77,18
ychtrpi,h,63,15
ychtrpi,c,76,17
ychtrpi,y,55,10
uconmgi,u,118,17
uconmgi,c,167,27
uconmgi,o,201,37
uconmgi,m,162,26
weohvtr,t,273,56
weohvtr,v,110,22
weohvtr,o,244,53
weohvtr,h,204,38
weohvtr,w,163,31
lecdtar,c,707,112
lecdtar,l,667,112
lecdtar,t,921,148
lecdtar,a,1154,205
lcontai,i,595,90
lcontai,a,661,103
lcontai,t,604,99
lcontai,n,598,90
lcontai,o,583,99
lcontai,c,577,91
lcontai,l,454,83
lbecoap,p,155,47
lbecoap,a,185,49
lbecoap,o,107,41
lbecoap,c,121,31
lbecoap,e,185,52
lbecoap,b,127,33
lbecoap,l,213,66
uchnagi,u,94,14
uchnagi,c,188,31
uchnagi,h,163,29
uchnagi,a,185,30
ecntagi,c,260,45
ecntagi,t,537,94
ecntagi,e,391,73
ecntagi,a,509,89
ecovnri,i,284,50
ecovnri,v,268,47
ecovnri,n,303,58
ecovnri,o,288,55
ecovnri,c,329,57
lueotrp,p,379,87
lueotrp,t,453,96
lueotrp,o,380,93
lueotrp,u,275,61
lueotrp,l,246,64
wgehnzi,z,44,8
wgehnzi,w,104,20
wgehnzi,h,102,20
wgehnzi,e,110,23
lmbedtr,b,200,37
lmbedtr,t,211,41
lmbedtr,l,218,41
lmbedtr,m,194,37
eodxrzi,i,187,30
eodxrzi,z,105,16
eodxrzi,o,183,35
eodxrzi,x,42,5
lehtamp,p,235,54
lehtamp,m,191,51
lehtamp,a,351,90
lehtamp,t,338,79
lehtamp,h,132,36
lehtamp,e,375,95
lehtamp,l,340,79
lyehnva,a,139,38
lyehnva,v,118,29
lyehnva,n,102,24
lyehnva,h,64,16
lyehnva,e,147,40
lyehnva,y,71,16
lyehnva,l,117,32
lfubcot,t,68,27
lfubcot,o,73,32
lfubcot,c,48,15
lfubcot,b,34,16
lfubcot,u,71,26
lfubcot,f,46,15
lfubcot,l,71,32
fecotai,i,74,18
fecotai,a,113,28
fecotai,t,134,37
fecotai,o,88,22
fecotai,c,135,31
fecotai,e,114,28
fecotai,f,90,26
fednark,k,170,36
fednark,a,384,81
fednark,f,226,44
fednark,n,340,64
wfeorzi,i,115,25
wfeorzi,z,69,12
wfeorzi,o,72,16
wfeorzi,f,139,32
wfeorzi,w,75,18
ychtnai,i,187,40
ychtnai,a,231,45
ychtnai,n,179,37
ychtnai,t,219,48
ychtnai,h,140,33
ychtnai,c,221,45
ychtnai,y,99,19
udonmgi,u,140,23
udonmgi,d,217,39
udonmgi,o,202,40
udonmgi,m,140,26
ledhnar,a,593,121
ledhnar,l,334,71
ledhnar,n,365,67
ledhnar,h,236,48
rldoami,i,132,38
rldoami,m,191,51
rldoami,a,230,61
rldoami,o,150,47
rldoami,d,160,46
rldoami,l,158,47
rldoami,r,210,54
luybtgi,i,80,18
luybtgi,g,70,15
luybtgi,t,67,15
luybtgi,b,71,15
luybtgi,y,89,15
luybtgi,u,88,20
luybtgi,l,101,27
lychtki,i,139,39
lychtki,k,47,14
lychtki,t,72,20
lychtki,h,80,19
lychtki,c,120,28
lychtki,y,63,12
lychtki,l,94,23
fednvti,i,432,81
fednvti,t,351,66
fednvti,n,423,78
fednvti,v,192,34
fednvti,f,207,38
ecoharp,p,319,75
ecoharp,a,280,67
ecoharp,o,235,52
ecoharp,h,248,54
ecoharp,c,326,69
fecdtar,c,597,98
fecdtar,f,501,92
fecdtar,t,808,140
fecdtar,a,920,173
lbenapi,i,237,48
lbenapi,p,202,47
lbenapi,a,281,66
lbenapi,n,229,49
lbenapi,e,302,70
lbenapi,b,200,43
lbenapi,l,340,76
ucotarp,p,198,47
ucotarp,r,295,65
ucotarp,a,245,54
ucotarp,t,301,69
ucotarp,o,293,65
ucotarp,c,208,41
ucotarp,u,129,31
lecvtai,i,297,61
lecvtai,a,327,66
lecvtai,t,332,65
lecvtai,v,194,41
lecvtai,c,280,53
lecvtai,e,324,67
lecvtai,l,349,77
lbenamg,g,216,45
lbenamg,m,221,49
lbenamg,a,363,89
lbenamg,n,183,42
lbenamg,e,329,77
lbenamg,b,183,41
lbenamg,l,279,65
lecnagi,c,383,57
lecnagi,l,616,102
lecnagi,e,478,82
lecnagi,a,589,99
udnargi,u,214,34
udnargi,a,341,60
udnargi,d,316,55
udnargi,r,415,75
fynargi,y,111,23
fynargi,a,317,62
fynargi,f,151,29
fynargi,r,300,56
reovnmi,i,179,39
reovnmi,m,181,44
reovnmi,v,167,34
reovnmi,n,156,40
reovnmi,o,172,41
luecohk,k,103,27
luecohk,h,98,24
luecohk,o,92,27
luecohk,c,116,31
luecohk,e,104,25
luecohk,u,65,15
luecohk,l,106,31
lfubena,a,191,48
lfubena,n,141,31
lfubena,e,209,51
lfubena,b,180,44
lfubena,u,118,31
lfubena,f,141,34
lfubena,l,243,63
lfyedxi,i,209,47
lfyedxi,x,37,6
lfyedxi,y,78,20
lfyedxi,l,189,46
lfyedxi,f,140,34
luyodnr,r,93,23
luyodnr,n,74,18
luyodnr,d,111,29
luyodnr,o,117,35
luyodnr,y,104,21
luyodnr,u,78,20
luyodnr,l,113,29
ucontgi,u,225,37
ucontgi,c,243,37
ucontgi,t,370,61
ucontgi,o,364,63
lybcoht,t,96,26
lybcoht,h,86,18
lybcoht,o,147,44
lybcoht,c,66,16
lybcoht,b,80,20
lybcoht,y,75,14
lybcoht,l,81,26
rbeonmi,i,214,45
rbeonmi,m,179,47
rbeonmi,n,196,47
rbeonmi,o,219,55
rbeonmi,b,194,44
ecdonri,i,441,81
ecdonri,c,588,102
ecdonri,n,544,98
ecdonri,o,584,108
lbecoti,i,176,41
lbecoti,t,190,50
lbecoti,o,153,47
lbecoti,c,137,32
lbecoti,e,219,49
lbecoti,b,112,32
lbecoti,l,227,64
lbeonri,i,276,56
lbeonri,n,244,54
lbeonri,o,266,67
lbeonri,b,260,58
lbeonri,l,249,62
yedvarg,y,152,36
yedvarg,a,417,89
yedvarg,v,179,35
yedvarg,g,345,67
wyetrpi,i,277,55
wyetrpi,p,273,56
wyetrpi,t,277,54
wyetrpi,y,122,24
wyetrpi,w,174,36
lentmgi,t,525,97
lentmgi,l,475,85
lentmgi,e,543,105
lentmgi,m,279,55
rechami,i,228,48
rechami,m,215,50
rechami,a,308,72
rechami,h,213,44
rechami,c,306,61
lubnami,i,136,32
lubnami,m,165,41
lubnami,a,191,48
lubnami,n,147,31
lubnami,b,84,23
lubnami,u,105,24
lubnami,l,162,45
lfonrgi,l,268,54
lfonrgi,o,321,67
lfonrgi,f,220,40
lfonrgi,r,245,45
luecdni,i,295,57
luecdni,n,282,51
luecdni,c,240,43
luecdni,u,250,48
luecdni,l,274,56
mecdori,i,358,67
mecdori,c,370,66
mecdori,o,415,82
mecdori,m,316,65
luchtna,a,158,43
luchtna,n,114,27
luchtna,t,130,35
luchtna,h,111,27
luchtna,c,146,31
luchtna,u,108,30
luchtna,l,101,30
luytmpi,i,88,24
luytmpi,p,100,26
luytmpi,m,89,23
luytmpi,t,79,20
luytmpi,y,88,17
luytmpi,u,116,28
luytmpi,l,100,28
gueorpi,i,123,23
gueorpi,p,182,45
gueorpi,o,143,35
gueorpi,u,86,20
gueorpi,g,138,30
lfbengi,b,272,45
lfbengi,l,327,61
lfbengi,e,381,74
lfbengi,f,159,32
lyctnai,i,405,66
lyctnai,a,418,70
lyctnai,n,286,45
lyctnai,t,323,56
lyctnai,c,357,54
lyctnai,y,271,39
lyctnai,l,332,57
luboamg,g,80,21
luboamg,m,121,33
luboamg,a,122,35
luboamg,o,97,29
luboamg,b,85,25
luboamg,u,56,16
luboamg,l,104,41
ecntmpi,i,280,59
ecntmpi,p,157,31
ecntmpi,m,183,39
ecntmpi,t,258,53
ecntmpi,n,242,46
ecntmpi,c,180,29
ecntmpi,e,309,67
behntki,i,112,28
behntki,k,40,13
behntki,t,136,34
behntki,n,119,30
behntki,h,82,17
behntki,e,114,31
behntki,b,44,10
gubnrpi,u,198,35
gubnrpi,p,176,28
gubnrpi,b,133,23
gubnrpi,r,213,40
ujodnar,r,75,21
ujodnar,a,64,17
ujodnar,n,60,14
ujodnar,d,80,21
ujodnar,o,84,25
ujodnar,j,22,5
ujodnar,u,49,11
lecotar,a,807,144
lecotar,t,869,153
lecotar,o,596,109
lecotar,c,672,112
lecotar,l,657,117
bectaxr,x,70,11
bectaxr,a,355,77
bectaxr,t,335,66
bectaxr,c,221,40
bectaxr,b,132,31
wyedonh,n,129,31
wyedonh,o,163,37
wyedonh,h,88,20
wyedonh,y,78,18
wyedonh,w,125,29
guedarp,u,246,51
guedarp,a,523,107
guedarp,g,391,76
guedarp,p,359,72
yctnami,i,187,40
yctnami,m,93,24
yctnami,a,205,43
yctnami,n,181,37
yctnami,t,146,31
yctnami,c,130,24
yctnami,y,76,16
lecdoni,i,390,77
lecdoni,n,421,81
lecdoni,o,456,95
lecdoni,c,450,83
lecdoni,l,389,83
zletrgi,i,235,51
zletrgi,z,43,6
zletrgi,t,202,45
zletrgi,g,136,28
zletrgi,l,177,41
fudongi,u,135,25
fudongi,f,93,21
fudongi,d,202,39
fudongi,o,179,37
wyevagi,i,36,8
wyevagi,g,48,10
wyevagi,a,56,15
wyevagi,v,44,13
wyevagi,e,56,15
wyevagi,y,17,3
wyevagi,w,49,12
lednagi,a,787,141
lednagi,l,838,153
uyeqnri,i,132,23
uyeqnri,n,138,25
uyeqnri,q,108,16
uyeqnri,u,160,27
uyeqnri,y,49,8
lmenrgi,l,316,58
lmenrgi,m,302,57
redontm,t,648,123
redontm,n,509,96
redontm,o,630,136
redontm,m,399,82
uohnrgi,u,118,21
uohnrgi,o,172,33
uohnrgi,r,180,34
uohnrgi,h,91,17
ledtamg,g,265,54
ledtamg,m,292,67
ledtamg,a,484,110
ledtamg,t,275,60
ledtamg,l,388,84
gmedarp,a,677,140
gmedarp,g,370,72
gmedarp,m,340,68
gmedarp,p,335,67
wecargk,k,86,22
wecargk,g,84,22
wecargk,a,173,49
wecargk,c,93,23
wecargk,w,101,28
rentami,i,951,153
rentami,m,724,127
rentami,t,1134,187
rentami,a,987,167
rentami,n,996,156
gluednp,p,215,41
gluednp,n,216,40
gluednp,u,291,59
gluednp,g,189,39
gluednp,l,262,55
wlodnhi,i,78,19
wlodnhi,h,41,9
wlodnhi,n,63,15
wlodnhi,d,75,19
wlodnhi,o,102,27
wlodnhi,l,47,17
wlodnhi,w,84,18
uyetrpi,i,212,41
uyetrpi,p,312,64
uyetrpi,t,272,54
uyetrpi,u,143,27
uyetrpi,y,131,26
kconmgi,k,142,32
kconmgi,c,194,36
kconmgi,o,229,49
kconmgi,m,135,25
bedntgi,t,460,83
bedntgi,b,312,54
fyecdni,i,221,42
fyecdni,n,195,35
fyecdni,c,145,23
fyecdni,y,96,18
fyecdni,f,153,28
lecohta,a,404,89
lecohta,t,417,94
lecohta,h,307,69
lecohta,o,291,68
lecohta,c,345,72
lecohta,e,357,75
lecohta,l,358,84
luetrgi,i,242,54
luetrgi,g,165,37
luetrgi,t,243,56
luetrgi,u,109,28
luetrgi,l,226,57
lyvntgi,y,61,11
lyvntgi,t,133,25
lyvntgi,l,126,24
lyvntgi,v,52,7
fehdtar,t,707,132
fehdtar,f,371,72
fehdtar,h,413,75
fehdtar,a,746,147
godnarp,p,88,22
godnarp,r,154,40
godnarp,a,169,41
godnarp,n,152,34
godnarp,d,129,32
godnarp,o,155,46
godnarp,g,125,31
gedonrp,g,288,55
gedonrp,n,352,68
gedonrp,o,458,103
gedonrp,p,318,68
ueconrg,g,143,31
ueconrg,n,245,47
ueconrg,o,250,53
ueconrg,c,194,33
ueconrg,u,171,32
bedtkzi,i,142,32
bedtkzi,z,28,3
bedtkzi,k,53,12
bedtkzi,t,107,25
bedtkzi,b,95,19
lfeovxg,g,45,12
lfeovxg,x,16,2
lfeovxg,v,38,7
lfeovxg,o,56,18
lfeovxg,e,59,18
lfeovxg,f,30,11
lfeovxg,l,70,24
onvtari,i,330,54
onvtari,r,260,49
onvtari,a,385,64
onvtari,t,375,65
onvtari,v,133,18
onvtari,n,309,51
onvtari,o,287,52
wlohngi,l,190,37
wlohngi,w,169,29
wlohngi,o,238,47
wlohngi,h,80,13
cdvnagi,c,119,19
cdvnagi,v,106,19
cdvnagi,d,154,26
cdvnagi,a,213,39
lueqtai,i,96,22
lueqtai,a,103,23
lueqtai,t,138,35
lueqtai,q,76,14
lueqtai,e,153,31
lueqtai,u,102,23
lueqtai,l,140,35
mevtrpi,i,406,77
mevtrpi,p,318,59
mevtrpi,m,201,46
mevtrpi,t,331,64
mevtrpi,v,165,25
wfedtar,t,489,97
wfedtar,f,334,69
wfedtar,w,263,55
wfedtar,a,583,124
recnkpi,i,304,62
recnkpi,p,275,56
recnkpi,k,151,36
recnkpi,n,149,32
recnkpi,c,186,37
fotargi,i,117,30
fotargi,g,99,27
fotargi,r,194,54
fotargi,a,186,46
fotargi,t,184,51
fotargi,o,138,39
fotargi,f,103,30
becoami,i,81,18
becoami,m,159,43
becoami,a,149,36
becoami,o,104,25
becoami,c,119,27
becoami,e,100,26
becoami,b,126,28
yvtargi,i,60,15
yvtargi,g,44,12
yvtargi,r,114,29
yvtargi,a,112,28
yvtargi,t,92,21
yvtargi,v,45,8
yvtargi,y,68,15
lbeotrg,g,174,36
lbeotrg,t,250,54
lbeotrg,o,304,78
lbeotrg,b,206,47
lbeotrg,l,223,55
ruotami,i,97,23
ruotami,m,166,41
ruotami,a,197,47
ruotami,t,204,54
ruotami,o,185,48
ruotami,u,90,20
ruotami,r,210,51
rcotamp,p,209,50
rcotamp,m,193,49
rcotamp,a,335,79
rcotamp,t,308,69
rcotamp,o,326,76
rcotamp,c,213,44
rcotamp,r,329,76
uedontg,g,180,38
uedontg,t,243,57
uedontg,n,318,73
uedontg,o,259,62
uedontg,u,219,46
kbetari,i,314,57
kbetari,k,110,27
kbetari,a,420,89
kbetari,t,405,82
kbetari,b,297,63
weovtri,i,236,46
weovtri,t,261,57
weovtri,v,160,32
weovtri,o,157,39
weovtri,w,164,35
rleovki,i,220,44
rleovki,k,81,19
rleovki,v,259,50
rleovki,o,152,36
rleovki,l,255,59
rjedami,i,318,66
rjedami,a,397,88
rjedami,m,335,70
rjedami,j,49,10
lyedogi,i,209,46
lyedogi,g,279,58
lyedogi,o,253,54
lyedogi,y,168,36
lyedogi,l,359,80
lmbeorp,p,171,48
lmbeorp,m,126,35
lmbeorp,o,211,68
lmbeorp,b,144,36
lmbeorp,l,153,44
lubengi,u,237,43
lubengi,l,396,73
lubengi,e,388,70
lubengi,b,368,62
echnarp,p,287,60
echnarp,a,385,88
echnarp,n,223,40
echnarp,h,197,40
echnarp,c,332,65
lyetmpi,i,158,46
lyetmpi,p,161,39
lyetmpi,m,127,36
lyetmpi,t,180,48
lyetmpi,e,207,57
lyetmpi,y,98,21
lyetmpi,l,162,43
ubecdna,a,233,49
ubecdna,n,227,44
ubecdna,c,156,29
ubecdna,b,144,34
ubecdna,u,150,30
glyohpi,i,79,18
glyohpi,p,85,24
glyohpi,h,53,13
glyohpi,o,95,29
glyohpi,y,87,19
glyohpi,l,105,29
glyohpi,g,60,14
uecqnki,i,66,14
uecqnki,k,33,10
uecqnki,n,62,16
uecqnki,q,61,9
uecqnki,c,41,9
uecqnki,e,72,16
uecqnki,u,67,11
lfuytri,i,134,30
lfuytri,r,88,19
lfuytri,t,108,24
lfuytri,y,105,18
lfuytri,u,126,25
lfuytri,f,150,34
lfuytri,l,136,30
lbenark,k,154,40
lbenark,a,347,88
lbenark,n,194,46
lbenark,b,249,58
lbenark,l,242,57
rfeonmi,i,228,52
rfeonmi,m,192,48
rfeonmi,n,188,43
rfeonmi,o,177,42
rfeonmi,f,201,44
lfyntgi,y,96,18
lfyntgi,t,198,39
lfyntgi,l,180,35
lfyntgi,f,140,26
lbecnai,i,271,51
lbecnai,a,309,66
lbecnai,n,256,53
lbecnai,c,216,40
lbecnai,e,262,59
lbecnai,b,221,46
lbecnai,l,327,69
luedvai,i,245,56
luedvai,a,270,61
luedvai,v,263,55
luedvai,u,174,33
luedvai,l,413,90
levtapi,i,189,43
levtapi,p,257,58
levtapi,a,330,71
levtapi,t,314,63
levtapi,v,117,29
levtapi,e,349,79
levtapi,l,370,83
jecdori,i,205,39
jecdori,c,270,50
jecdori,o,237,46
jecdori,j,29,4
lentaxr,x,85,15
lentaxr,t,472,92
lentaxr,a,465,94
lentaxr,n,329,63
lentaxr,l,299,59
uedovtr,u,292,57
uedovtr,t,442,88
uedovtr,v,240,43
uedovtr,o,503,103
rfdhnam,m,63,14
rfdhnam,a,72,19
rfdhnam,n,34,7
rfdhnam,h,24,5
rfdhnam,d,58,13
rfdhnam,f,17,3
rfdhnam,r,43,11
lueqtri,i,207,44
lueqtri,t,217,47
lueqtri,q,106,17
lueqtri,u,150,31
lueqtri,l,144,37
rlcoamk,k,84,27
rlcoamk,m,125,36
rlcoamk,a,198,53
rlcoamk,o,195,57
rlcoamk,c,166,44
rlcoamk,l,140,40
rlcoamk,r,163,40
edtxrpi,i,464,89
edtxrpi,t,369,69
edtxrpi,p,346,65
edtxrpi,x,90,14
lybdari,i,183,44
lybdari,r,163,41
lybdari,a,219,57
lybdari,d,185,43
lybdari,b,131,31
lybdari,y,164,35
lybdari,l,188,46
uedhnrg,u,278,56
uedhnrg,n,290,53
uedhnrg,h,82,17
uedhnrg,g,262,49
ueohnrg,g,163,37
ueohnrg,n,142,33
ueohnrg,o,139,37
ueohnrg,h,75,17
ueohnrg,u,117,27
ontamgi,a,624,102
ontamgi,t,549,87
ontamgi,o,454,78
ontamgi,m,436,73
udhnapi,i,54,11
udhnapi,p,50,11
udhnapi,a,46,11
udhnapi,n,60,12
udhnapi,h,27,5
udhnapi,d,49,10
udhnapi,u,42,7
ednakpi,i,206,46
ednakpi,p,254,53
ednakpi,k,152,34
ednakpi,a,196,40
ednakpi,n,320,62
lcdnari,i,200,45
lcdnari,r,135,33
lcdnari,a,223,54
lcdnari,n,142,29
lcdnari,d,133,31
lcdnari,c,170,31
lcdnari,l,118,31
ecohnar,a,282,66
ecohnar,n,296,63
ecohnar,o,276,60
ecohnar,h,213,45
ecohnar,c,375,76
lfctari,i,310,68
lfctari,r,254,53
lfctari,a,348,76
lfctari,t,280,62
lfctari,c,242,43
lfctari,f,188,43
lfctari,l,229,54
lfuhotg,g,78,20
lfuhotg,t,89,28
lfuhotg,o,104,34
lfuhotg,h,63,15
lfuhotg,u,89,28
lfuhotg,f,53,19
lfuhotg,l,67,25
gmntrpi,t,146,29
gmntrpi,p,188,33
gmntrpi,m,131,24
gmntrpi,r,175,33
lfuedtr,u,371,78
lfuedtr,t,305,61
lfuedtr,f,412,82
lfuedtr,l,365,74
uecontr,n,610,102
uecontr,t,690,125
uecontr,o,631,111
uecontr,c,538,82
uecontr,u,467,79
ecdhnri,i,452,91
ecdhnri,c,301,56
ecdhnri,n,294,54
ecdhnri,h,234,47
uednarp,u,262,54
uednarp,a,465,91
uednarp,n,439,78
uednarp,p,460,87
wedovrp,v,181,33
wedovrp,w,204,41
wedovrp,o,413,85
wedovrp,p,297,60
mehtaxr,m,132,38
mehtaxr,x,43,7
mehtaxr,a,266,69
mehtaxr,t,287,69
mehtaxr,h,173,40
lubecda,a,326,73
lubecda,c,191,39
lubecda,b,294,64
lubecda,u,264,57
lubecda,l,397,88
edontri,i,687,125
edontri,t,881,166
edontri,n,749,136
edontri,o,528,108
lumbecr,m,189,32
lumbecr,c,124,25
lumbecr,b,223,44
lumbecr,u,282,60
lumbecr,l,239,52
ecdtapi,i,372,72
ecdtapi,p,271,58
ecdtapi,a,342,69
ecdtapi,t,353,67
ecdtapi,c,368,66
lueonmg,g,121,31
lueonmg,m,106,27
lueonmg,n,97,31
lueonmg,o,111,37
lueonmg,e,123,35
lueonmg,u,71,19
lueonmg,l,121,38
lujevni,i,81,22
lujevni,n,100,22
lujevni,v,75,18
lujevni,e,110,28
lujevni,j,37,7
lujevni,u,54,10
lujevni,l,85,21
lydtagi,i,120,32
lydtagi,g,85,19
lydtagi,a,117,29
lydtagi,t,76,20
lydtagi,d,107,25
lydtagi,y,137,27
lydtagi,l,144,40
lecnapi,i,323,60
lecnapi,p,312,67
lecnapi,a,363,78
lecnapi,n,327,64
lecnapi,c,305,57
lecnapi,e,359,78
lecnapi,l,348,73
luednti,i,433,89
luednti,t,440,89
luednti,n,453,87
luednti,u,278,53
luednti,l,345,72
