letters,required,score,words
lmbeoki,i,90,27
lmbeoki,k,47,17
lmbeoki,o,89,30
lmbeoki,e,114,33
lmbeoki,b,111,31
lmbeoki,m,84,26
lmbeoki,l,109,39
ubecdta,c,194,34
ubecdta,b,216,50
ubecdta,u,211,45
wbeotar,b,234,56
wbeotar,w,157,34
lyubhag,g,69,15
lyubhag,a,74,22
lyubhag,h,37,9
lyubhag,b,72,17
lyubhag,u,79,20
lyubhag,y,86,17
lyubhag,l,90,29
uecdrpi,u,232,47
ucntkgi,u,110,20
ucntkgi,c,88,17
ucntkgi,t,152,28
ucntkgi,k,76,17
ujeconr,n,204,36
ujeconr,o,208,39
ujeconr,c,208,35
ujeconr,j,60,8
ujeconr,u,168,28
fentami,f,100,25
ruedhtm,u,249,51
ruedhtm,t,232,52
ruedhtm,h,142,30
ruedhtm,m,235,45
fuodnrp,p,74,21
fuodnrp,r,99,29
fuodnrp,n,91,21
fuodnrp,d,90,27
fuodnrp,o,127,41
fuodnrp,u,89,23
fuodnrp,f,57,18
lmeorgi,i,231,49
lmeorgi,g,225,46
lmeorgi,m,183,45
lmeorgi,o,175,46
lmeorgi,l,183,49
gcnarzi,c,146,26
gcnarzi,z,87,15
gcnarzi,r,244,44
econtmp,p,172,35
econtmp,m,232,43
econtmp,c,228,36
fedontm,m,196,46
fedontm,f,128,27
ecovarg,g,156,36
ecovarg,a,168,44
ecovarg,v,135,30
ecovarg,o,122,28
ecovarg,c,107,24
bedhtri,h,211,41
bedhtri,b,241,46
eovntgi,v,174,30
eovntgi,o,208,44
wfuedag,g,139,30
wfuedag,a,125,29
wfuedag,u,64,14
wfuedag,f,72,17
wfuedag,w,82,16
luycqki,i,57,13
luycqki,k,57,14
luycqki,q,24,3
luycqki,c,68,16
luycqki,y,50,10
luycqki,u,50,11
luycqki,l,58,14
lfuecna,a,164,42
lfuecna,n,154,34
lfuecna,c,121,30
lfuecna,e,151,39
lfuecna,u,102,25
lfuecna,f,108,30
lfuecna,l,170,49
bcohmpi,i,62,12
bcohmpi,p,57,15
bcohmpi,m,63,14
bcohmpi,h,65,15
bcohmpi,o,85,23
bcohmpi,c,79,17
bcohmpi,b,38,9
bedotgi,i,214,43
bedotgi,g,165,31
bedotgi,t,196,44
bedotgi,o,200,43
bedotgi,b,215,44
gcnakpi,k,169,26
gcnakpi,c,198,29
gcnakpi,p,238,38
luecohn,n,123,30
luecohn,h,101,22
luecohn,o,131,36
luecohn,c,147,33
luecohn,e,122,31
luecohn,u,53,14
luecohn,l,107,30
lecohna,a,220,54
lecohna,n,221,53
lecohna,h,176,37
lecohna,o,235,58
lecohna,e,227,57
lecohna,l,216,56
uyecnrg,g,114,21
uyecnrg,n,152,25
uyecnrg,c,56,9
uyecnrg,u,126,24
uyecnrg,y,92,15
ecntaxp,p,133,32
ecntaxp,x,54,11
ecntaxp,a,197,45
ecntaxp,t,185,41
ecntaxp,n,187,39
ecntaxp,c,150,30
ecntaxp,e,228,54
ychtari,i,158,32
ychtari,r,189,41
ychtari,t,235,49
ychtari,h,152,34
ychtari,c,221,46
ychtari,y,99,22
rbenamg,b,195,45
lehtmgi,i,160,42
lehtmgi,g,103,20
lehtmgi,m,86,27
lehtmgi,t,173,45
lehtmgi,h,111,24
lehtmgi,e,167,46
lehtmgi,l,131,37
lubeodz,z,63,12
lubeodz,o,184,43
lubeodz,b,225,49
lubeodz,u,164,33
lubeodz,l,246,55
uodnarg,g,120,33
uodnarg,r,152,40
uodnarg,a,149,37
uodnarg,n,141,33
uodnarg,d,139,35
uodnarg,o,144,40
uodnarg,u,73,18
lbecamk,k,70,23
lbecamk,m,137,37
lbecamk,a,206,62
lbecamk,c,103,27
lbecamk,e,180,52
lbecamk,b,157,38
lbecamk,l,177,50
wglnmpi,l,104,19
wglnmpi,w,78,13
wglnmpi,m,89,17
wglnmpi,p,126,22
eonvtai,v,228,38
ecdhnki,k,165,37
ecdhnki,n,191,40
ecdhnki,h,163,34
ecdhnki,c,223,47
reohnmp,p,201,51
reohnmp,m,142,36
reohnmp,n,143,34
reohnmp,o,234,65
reohnmp,h,118,24
kcntrgi,k,102,21
kcntrgi,c,110,19
kcntrgi,t,124,23
kcntrgi,r,122,23
gyedoap,p,168,39
gyedoap,a,148,34
gyedoap,o,132,31
gyedoap,y,95,21
gyedoap,g,148,35
lyedntr,y,106,25
lyedntr,l,155,31
leontmp,p,148,44
leontmp,m,184,46
leontmp,t,229,58
leontmp,n,155,40
leontmp,o,232,75
leontmp,l,158,47
wlfeari,a,247,61
wlfeari,l,249,65
wlfeari,w,131,35
yhntapi,i,113,28
yhntapi,p,106,25
yhntapi,a,124,28
yhntapi,t,129,34
yhntapi,n,123,28
yhntapi,h,56,14
yhntapi,y,97,18
glevrpi,p,150,34
glevrpi,v,224,42
glevrpi,g,113,22
glevrpi,l,221,47
uecdvam,m,109,25
uecdvam,a,153,34
uecdvam,v,56,10
uecdvam,c,128,26
uecdvam,u,82,14
ubontag,g,90,25
ubontag,a,137,36
ubontag,t,123,39
ubontag,n,118,34
ubontag,o,156,43
ubontag,b,117,29
ubontag,u,89,27
rfynami,i,138,34
rfynami,m,107,27
rfynami,a,164,42
rfynami,n,100,23
rfynami,y,89,21
rfynami,f,101,23
rfynami,r,128,31
udonmpi,i,122,22
udonmpi,p,78,18
udonmpi,m,100,24
udonmpi,n,128,28
udonmpi,o,125,30
udonmpi,d,71,17
udonmpi,u,91,19
gdnakpi,k,102,18
gdnakpi,a,187,34
gdnakpi,p,197,33
gdnakpi,d,137,22
yovnagi,y,56,11
yovnagi,a,125,27
yovnagi,v,48,10
yovnagi,o,86,20
fuedotx,x,62,10
fuedotx,t,138,35
fuedotx,o,121,28
fuedotx,u,84,20
fuedotx,f,83,22
lfehdor,f,249,51
lfehdor,h,155,32
lfuyenk,k,88,19
lfuyenk,n,81,17
lfuyenk,e,91,24
lfuyenk,y,73,13
lfuyenk,u,108,24
lfuyenk,f,99,22
lfuyenk,l,123,30
econagi,o,244,47
econagi,e,173,35
uednxgi,u,217,37
uednxgi,x,56,8
ledokgi,i,195,43
ledokgi,g,203,44
ledokgi,k,75,20
ledokgi,o,189,44
ubodtar,r,164,49
ubodtar,a,151,44
ubodtar,t,147,45
ubodtar,d,104,31
ubodtar,o,190,53
ubodtar,b,124,36
ubodtar,u,78,27
wlfuyeo,o,77,21
wlfuyeo,e,50,16
wlfuyeo,y,68,13
wlfuyeo,u,55,13
wlfuyeo,f,80,24
wlfuyeo,l,109,35
wlfuyeo,w,63,16
ujdnagi,u,97,14
ujdnagi,a,116,19
ujdnagi,d,139,22
ujdnagi,j,65,10
lfcorpi,i,94,25
lfcorpi,p,76,24
lfcorpi,r,75,19
lfcorpi,o,121,40
lfcorpi,c,69,19
lfcorpi,f,71,19
lfcorpi,l,107,34
luytari,i,101,27
luytari,r,156,36
luytari,a,177,44
luytari,t,151,35
luytari,y,103,21
luytari,u,73,15
luytari,l,141,36
lovtari,i,191,47
lovtari,r,233,53
lovtari,t,228,56
lovtari,v,121,24
lovtari,o,162,44
lovtari,l,194,53
lujcoar,r,109,23
lujcoar,a,105,24
lujcoar,o,101,23
lujcoar,c,109,23
lujcoar,j,21,4
lujcoar,u,67,14
lujcoar,l,103,26
rlbdoam,m,185,46
rlbdoam,o,239,67
rlbdoam,d,177,45
rlbdoam,b,167,41
rlbdoam,l,154,43
rlbdoam,r,198,49
yeohngi,y,64,11
yeohngi,o,98,22
yeohngi,e,118,24
yeohngi,h,90,16
lfubect,t,108,29
lfubect,c,59,16
lfubect,e,154,44
lfubect,b,88,25
lfubect,u,101,34
lfubect,f,98,29
lfubect,l,142,43
kbctari,i,169,33
kbctari,r,174,37
kbctari,a,225,47
kbctari,t,184,36
kbctari,c,193,39
kbctari,b,121,24
kbctari,k,99,21
yechnmi,i,92,23
yechnmi,m,81,18
yechnmi,n,97,22
yechnmi,h,57,12
yechnmi,c,95,19
yechnmi,e,86,19
yechnmi,y,35,6
geonazi,a,143,27
geonazi,z,94,17
geonazi,o,111,26
geonazi,e,95,24
luvnagi,u,153,26
luvnagi,v,156,26
lycnami,m,195,43
lycnami,n,241,43
lycnami,c,222,38
lycnami,y,154,28
uyedvrp,y,96,22
uyedvrp,u,141,29
uyedvrp,v,106,20
uyedvrp,p,195,42
lybetgi,i,226,43
lybetgi,g,172,28
lybetgi,t,143,29
lybetgi,e,241,47
lybetgi,b,199,35
lybetgi,y,113,17
lybetgi,l,238,48
dhntmgi,t,139,27
dhntmgi,d,82,15
dhntmgi,m,73,14
dhntmgi,h,92,18
reohnam,m,213,55
reohnam,a,220,57
reohnam,n,167,44
reohnam,o,158,45
reohnam,h,97,23
ecntmgi,c,171,27
ecntmgi,m,223,44
lyedrgi,y,158,37
menaxri,i,209,46
menaxri,m,231,55
menaxri,x,61,9
menaxri,n,224,47
uchnmgi,u,141,22
uchnmgi,c,144,25
uchnmgi,h,136,25
uchnmgi,m,120,19
ychtrpi,i,96,24
ychtrpi,p,62,14
ychtrpi,r,57,10
ychtrpi,t,77,18
ychtrpi,h,63,15
ychtrpi,c,76,17
ychtrpi,y,55,10
uconmgi,u,118,17
uconmgi,c,167,27
uconmgi,o,201,37
uconmgi,m,162,26
weohvtr,v,110,22
weohvtr,o,244,53
weohvtr,h,204,38
weohvtr,w,163,31
lbecoap,p,155,47
lbecoap,a,185,49
lbecoap,o,107,41
lbecoap,c,121,31
lbecoap,e,185,52
lbecoap,b,127,33
lbecoap,l,213,66
uchnagi,u,94,14
uchnagi,c,188,31
uchnagi,h,163,29
uchnagi,a,185,30
lueotrp,l,246,64
wgehnzi,z,44,8
wgehnzi,w,104,20
wgehnzi,h,102,20
wgehnzi,e,110,23
lmbedtr,b,200,37
lmbedtr,t,211,41
lmbedtr,l,218,41
lmbedtr,m,194,37
eodxrzi,i,187,30
eodxrzi,z,105,16
eodxrzi,o,183,35
eodxrzi,x,42,5
lehtamp,p,235,54
lehtamp,m,191,51
lehtamp,h,132,36
lyehnva,a,139,38
lyehnva,v,118,29
lyehnva,n,102,24
lyehnva,h,64,16
lyehnva,e,147,40
lyehnva,y,71,16
lyehnva,l,117,32
lfubcot,t,68,27
lfubcot,o,73,32
lfubcot,c,48,15
lfubcot,b,34,16
lfubcot,u,71,26
lfubcot,f,46,15
lfubcot,l,71,32
fecotai,i,74,18
fecotai,a,113,28
fecotai,t,134,37
fecotai,o,88,22
fecotai,c,135,31
fecotai,e,114,28
fecotai,f,90,26
fednark,k,170,36
fednark,f,226,44
wfeorzi,i,115,25
wfeorzi,z,69,12
wfeorzi,o,72,16
wfeorzi,f,139,32
wfeorzi,w,75,18
ychtnai,i,187,40
ychtnai,a,231,45
ychtnai,n,179,37
ychtnai,t,219,48
ychtnai,h,140,33
ychtnai,c,221,45
ychtnai,y,99,19
udonmgi,u,140,23
udonmgi,d,217,39
udonmgi,o,202,40
udonmgi,m,140,26
ledhnar,h,236,48
rldoami,i,132,38
rldoami,m,191,51
rldoami,a,230,61
rldoami,o,150,47
rldoami,d,160,46
rldoami,l,158,47
rldoami,r,210,54
luybtgi,i,80,18
luybtgi,g,70,15
luybtgi,t,67,15
luybtgi,b,71,15
luybtgi,y,89,15
luybtgi,u,88,20
luybtgi,l,101,27
lychtki,i,139,39
lychtki,k,47,14
lychtki,t,72,20
lychtki,h,80,19
lychtki,c,120,28
lychtki,y,63,12
lychtki,l,94,23
fednvti,v,192,34
fednvti,f,207,38
ecoharp,o,235,52
ecoharp,h,248,54
lbenapi,i,237,48
lbenapi,p,202,47
lbenapi,n,229,49
lbenapi,b,200,43
ucotarp,p,198,47
ucotarp,a,245,54
ucotarp,c,208,41
ucotarp,u,129,31
lecvtai,v,194,41
lbenamg,g,216,45
lbenamg,m,221,49
lbenamg,n,183,42
lbenamg,b,183,41
udnargi,u,214,34
fynargi,y,111,23
fynargi,f,151,29
reovnmi,i,179,39
reovnmi,m,181,44
reovnmi,v,167,34
reovnmi,n,156,40
reovnmi,o,172,41
luecohk,k,103,27
luecohk,h,98,24
luecohk,o,92,27
luecohk,c,116,31
luecohk,e,104,25
luecohk,u,65,15
luecohk,l,106,31
lfubena,a,191,48
lfubena,n,141,31
lfubena,e,209,51
lfubena,b,180,44
lfubena,u,118,31
lfubena,f,141,34
lfubena,l,243,63
lfyedxi,i,209,47
lfyedxi,x,37,6
lfyedxi,y,78,20
lfyedxi,l,189,46
lfyedxi,f,140,34
luyodnr,r,93,23
luyodnr,n,74,18
luyodnr,d,111,29
luyodnr,o,117,35
luyodnr,y,104,21
luyodnr,u,78,20
luyodnr,l,113,29
ucontgi,u,225,37
ucontgi,c,243,37
lybcoht,t,96,26
lybcoht,h,86,18
lybcoht,o,147,44
lybcoht,c,66,16
lybcoht,b,80,20
lybcoht,y,75,14
lybcoht,l,81,26
rbeonmi,i,214,45
rbeonmi,m,179,47
rbeonmi,n,196,47
rbeonmi,o,219,55
rbeonmi,b,194,44
lbecoti,i,176,41
lbecoti,t,190,50
lbecoti,o,153,47
lbecoti,c,137,32
lbecoti,e,219,49
lbecoti,b,112,32
lbecoti,l,227,64
lbeonri,n,244,54
lbeonri,l,249,62
yedvarg,y,152,36
yedvarg,v,179,35
wyetrpi,y,122,24
wyetrpi,w,174,36
rechami,i,228,48
rechami,m,215,50
rechami,h,213,44
lubnami,i,136,32
lubnami,m,165,41
lubnami,a,191,48
lubnami,n,147,31
lubnami,b,84,23
lubnami,u,105,24
lubnami,l,162,45
lfonrgi,f,220,40
lfonrgi,r,245,45
luecdni,c,240,43
luecdni,u,250,48
luchtna,a,158,43
luchtna,n,114,27
luchtna,t,130,35
luchtna,h,111,27
luchtna,c,146,31
luchtna,u,108,30
luchtna,l,101,30
luytmpi,i,88,24
luytmpi,p,100,26
luytmpi,m,89,23
luytmpi,t,79,20
luytmpi,y,88,17
luytmpi,u,116,28
luytmpi,l,100,28
gueorpi,i,123,23
gueorpi,p,182,45
gueorpi,o,143,35
gueorpi,u,86,20
gueorpi,g,138,30
lfbengi,f,159,32
luboamg,g,80,21
luboamg,m,121,33
luboamg,a,122,35
luboamg,o,97,29
luboamg,b,85,25
luboamg,u,56,16
luboamg,l,104,41
ecntmpi,p,157,31
ecntmpi,m,183,39
ecntmpi,n,242,46
ecntmpi,c,180,29
behntki,i,112,28
behntki,k,40,13
behntki,t,136,34
behntki,n,119,30
behntki,h,82,17
behntki,e,114,31
behntki,b,44,10
gubnrpi,u,198,35
gubnrpi,p,176,28
gubnrpi,b,133,23
gubnrpi,r,213,40
ujodnar,r,75,21
ujodnar,a,64,17
ujodnar,n,60,14
ujodnar,d,80,21
ujodnar,o,84,25
ujodnar,j,22,5
ujodnar,u,49,11
bectaxr,x,70,11
bectaxr,c,221,40
bectaxr,b,132,31
wyedonh,n,129,31
wyedonh,o,163,37
wyedonh,h,88,20
wyedonh,y,78,18
wyedonh,w,125,29
guedarp,u,246,51
yctnami,i,187,40
yctnami,m,93,24
yctnami,a,205,43
yctnami,n,181,37
yctnami,t,146,31
yctnami,c,130,24
yctnami,y,76,16
zletrgi,i,235,51
zletrgi,z,43,6
zletrgi,t,202,45
zletrgi,g,136,28
zletrgi,l,177,41
fudongi,u,135,25
fudongi,f,93,21
fudongi,d,202,39
fudongi,o,179,37
wyevagi,i,36,8
wyevagi,g,48,10
wyevagi,a,56,15
wyevagi,v,44,13
wyevagi,e,56,15
wyevagi,y,17,3
wyevagi,w,49,12
uyeqnri,i,132,23
uyeqnri,n,138,25
uyeqnri,q,108,16
uyeqnri,u,160,27
uyeqnri,y,49,8
uohnrgi,u,118,21
uohnrgi,o,172,33
uohnrgi,r,180,34
uohnrgi,h,91,17
wecargk,k,86,22
wecargk,g,84,22
wecargk,a,173,49
wecargk,c,93,23
wecargk,w,101,28
gluednp,p,215,41
gluednp,n,216,40
gluednp,g,189,39
wlodnhi,i,78,19
wlodnhi,h,41,9
wlodnhi,n,63,15
wlodnhi,d,75,19
wlodnhi,o,102,27
wlodnhi,l,47,17
wlodnhi,w,84,18
uyetrpi,i,212,41
uyetrpi,u,143,27
uyetrpi,y,131,26
kconmgi,k,142,32
kconmgi,c,194,36
kconmgi,o,229,49
kconmgi,m,135,25
fyecdni,i,221,42
fyecdni,n,195,35
fyecdni,c,145,23
fyecdni,y,96,18
fyecdni,f,153,28
luetrgi,i,242,54
luetrgi,g,165,37
luetrgi,t,243,56
luetrgi,u,109,28
luetrgi,l,226,57
lyvntgi,y,61,11
lyvntgi,t,133,25
lyvntgi,l,126,24
lyvntgi,v,52,7
godnarp,p,88,22
godnarp,r,154,40
godnarp,a,169,41
godnarp,n,152,34
godnarp,d,129,32
godnarp,o,155,46
godnarp,g,125,31
ueconrg,g,143,31
ueconrg,n,245,47
ueconrg,o,250,53
ueconrg,c,194,33
ueconrg,u,171,32
bedtkzi,i,142,32
bedtkzi,z,28,3
bedtkzi,k,53,12
bedtkzi,t,107,25
bedtkzi,b,95,19
lfeovxg,g,45,12
lfeovxg,x,16,2
lfeovxg,v,38,7
lfeovxg,o,56,18
lfeovxg,e,59,18
lfeovxg,f,30,11
lfeovxg,l,70,24
onvtari,v,133,18
wlohngi,l,190,37
wlohngi,w,169,29
wlohngi,o,238,47
wlohngi,h,80,13
cdvnagi,c,119,19
cdvnagi,v,106,19
cdvnagi,d,154,26
cdvnagi,a,213,39
lueqtai,i,96,22
lueqtai,a,103,23
lueqtai,t,138,35
lueqtai,q,76,14
lueqtai,e,153,31
lueqtai,u,102,23
lueqtai,l,140,35
mevtrpi,m,201,46
mevtrpi,v,165,25
recnkpi,k,151,36
recnkpi,n,149,32
recnkpi,c,186,37
fotargi,i,117,30
fotargi,g,99,27
fotargi,r,194,54
fotargi,a,186,46
fotargi,t,184,51
fotargi,o,138,39
fotargi,f,103,30
becoami,i,81,18
becoami,m,159,43
becoami,a,149,36
becoami,o,104,25
becoami,c,119,27
becoami,e,100,26
becoami,b,126,28
yvtargi,i,60,15
yvtargi,g,44,12
yvtargi,r,114,29
yvtargi,a,112,28
yvtargi,t,92,21
yvtargi,v,45,8
yvtargi,y,68,15
lbeotrg,g,174,36
lbeotrg,t,250,54
lbeotrg,b,206,47
lbeotrg,l,223,55
ruotami,i,97,23
ruotami,m,166,41
ruotami,a,197,47
ruotami,t,204,54
ruotami,o,185,48
ruotami,u,90,20
ruotami,r,210,51
rcotamp,p,209,50
rcotamp,m,193,49
rcotamp,c,213,44
uedontg,g,180,38
uedontg,t,243,57
uedontg,u,219,46
kbetari,k,110,27
weovtri,i,236,46
weovtri,v,160,32
weovtri,o,157,39
weovtri,w,164,35
rleovki,i,220,44
rleovki,k,81,19
rleovki,o,152,36
rjedami,j,49,10
lyedogi,i,209,46
lyedogi,y,168,36
lmbeorp,p,171,48
lmbeorp,m,126,35
lmbeorp,o,211,68
lmbeorp,b,144,36
lmbeorp,l,153,44
lubengi,u,237,43
echnarp,n,223,40
echnarp,h,197,40
lyetmpi,i,158,46
lyetmpi,p,161,39
lyetmpi,m,127,36
lyetmpi,t,180,48
lyetmpi,e,207,57
lyetmpi,y,98,21
lyetmpi,l,162,43
ubecdna,a,233,49
ubecdna,n,227,44
ubecdna,c,156,29
ubecdna,b,144,34
ubecdna,u,150,30
glyohpi,i,79,18
glyohpi,p,85,24
glyohpi,h,53,13
glyohpi,o,95,29
glyohpi,y,87,19
glyohpi,l,105,29
glyohpi,g,60,14
uecqnki,i,66,14
uecqnki,k,33,10
uecqnki,n,62,16
uecqnki,q,61,9
uecqnki,c,41,9
uecqnki,e,72,16
uecqnki,u,67,11
lfuytri,i,134,30
lfuytri,r,88,19
lfuytri,t,108,24
lfuytri,y,105,18
lfuytri,u,126,25
lfuytri,f,150,34
lfuytri,l,136,30
lbenark,k,154,40
lbenark,n,194,46
lbenark,b,249,58
lbenark,l,242,57
rfeonmi,i,228,52
rfeonmi,m,192,48
rfeonmi,n,188,43
rfeonmi,o,177,42
rfeonmi,f,201,44
lfyntgi,y,96,18
lfyntgi,t,198,39
lfyntgi,l,180,35
lfyntgi,f,140,26
lbecnai,c,216,40
lbecnai,b,221,46
luedvai,i,245,56
luedvai,u,174,33
levtapi,i,189,43
levtapi,v,117,29
jecdori,i,205,39
jecdori,o,237,46
jecdori,j,29,4
lentaxr,x,85,15
uedovtr,v,240,43
rfdhnam,m,63,14
rfdhnam,a,72,19
rfdhnam,n,34,7
rfdhnam,h,24,5
rfdhnam,d,58,13
rfdhnam,f,17,3
rfdhnam,r,43,11
lueqtri,i,207,44
lueqtri,t,217,47
lueqtri,q,106,17
lueqtri,u,150,31
lueqtri,l,144,37
rlcoamk,k,84,27
rlcoamk,m,125,36
rlcoamk,a,198,53
rlcoamk,o,195,57
rlcoamk,c,166,44
rlcoamk,l,140,40
rlcoamk,r,163,40
edtxrpi,x,90,14
lybdari,i,183,44
lybdari,r,163,41
lybdari,a,219,57
lybdari,d,185,43
lybdari,b,131,31
lybdari,y,164,35
lybdari,l,188,46
uedhnrg,h,82,17
ueohnrg,g,163,37
ueohnrg,n,142,33
ueohnrg,o,139,37
ueohnrg,h,75,17
ueohnrg,u,117,27
udhnapi,i,54,11
udhnapi,p,50,11
udhnapi,a,46,11
udhnapi,n,60,12
udhnapi,h,27,5
udhnapi,d,49,10
udhnapi,u,42,7
ednakpi,i,206,46
ednakpi,k,152,34
ednakpi,a,196,40
lcdnari,i,200,45
lcdnari,r,135,33
lcdnari,a,223,54
lcdnari,n,142,29
lcdnari,d,133,31
lcdnari,c,170,31
lcdnari,l,118,31
ecohnar,h,213,45
lfctari,c,242,43
lfctari,f,188,43
lfctari,l,229,54
lfuhotg,g,78,20
lfuhotg,t,89,28
lfuhotg,o,104,34
lfuhotg,h,63,15
lfuhotg,u,89,28
lfuhotg,f,53,19
lfuhotg,l,67,25
gmntrpi,t,146,29
gmntrpi,p,188,33
gmntrpi,m,131,24
gmntrpi,r,175,33
ecdhnri,h,234,47
wedovrp,v,181,33
wedovrp,w,204,41
mehtaxr,m,132,38
mehtaxr,x,43,7
mehtaxr,h,173,40
lubecda,c,191,39
lumbecr,m,189,32
lumbecr,c,124,25
lumbecr,b,223,44
lumbecr,l,239,52
lueonmg,g,121,31
lueonmg,m,106,27
lueonmg,n,97,31
lueonmg,o,111,37
lueonmg,e,123,35
lueonmg,u,71,19
lueonmg,l,121,38
lujevni,i,81,22
lujevni,n,100,22
lujevni,v,75,18
lujevni,e,110,28
lujevni,j,37,7
lujevni,u,54,10
lujevni,l,85,21
lydtagi,i,120,32
lydtagi,g,85,19
lydtagi,a,117,29
lydtagi,t,76,20
lydtagi,d,107,25
lydtagi,y,137,27
lydtagi,l,144,40
lbevtai,i,245,53
lbevtai,t,239,54
lbevtai,v,167,34
lbevtai,b,242,54
lfyueta,a,210,46
lfyueta,t,221,50
lfyueta,e,193,48
lfyueta,u,89,22
lfyueta,y,134,25
lfyueta,f,182,45
lfyueta,l,250,60
eontmzi,i,195,40
eontmzi,z,65,10
eontmzi,m,200,47
eontmzi,t,226,52
eontmzi,n,249,53
eontmzi,o,189,44
eontmzi,e,244,57
uecdnai,i,236,45
uecdnai,a,241,44
uecdnai,u,178,31
glueamp,p,126,40
glueamp,m,147,41
glueamp,a,215,61
glueamp,e,176,47
glueamp,u,117,35
glueamp,l,228,67
glueamp,g,130,34
ubontgi,u,224,38
ubontgi,b,222,39
fudhonx,x,15,1
fudhonx,n,40,10
fudhonx,o,50,15
fudhonx,h,29,6
fudhonx,d,49,14
fudhonx,u,40,10
fudhonx,f,32,10
rbodtam,m,174,42
rbodtam,t,162,42
rbodtam,d,139,35
rbodtam,b,152,34
rbodtam,r,232,59
ldhnari,i,91,30
ldhnari,r,68,22
ldhnari,a,93,32
ldhnari,n,59,16
ldhnari,h,36,10
ldhnari,d,89,24
ldhnari,l,60,22
rleovtm,m,187,45
rleovtm,v,177,36
rleovtm,l,218,50
uecdona,u,200,33
bevargi,i,172,33
bevargi,g,207,43
bevargi,v,157,33
bevargi,b,208,45
lyenvtr,t,177,34
lyenvtr,n,157,31
lyenvtr,v,180,34
lyenvtr,y,98,21
lyenvtr,l,149,29
lfecngi,c,131,22
lfecngi,f,140,30
bontari,b,240,47
lybntai,i,173,39
lybntai,a,224,47
lybntai,t,183,36
lybntai,n,160,30
lybntai,b,130,25
lybntai,y,156,27
lybntai,l,160,37
lubedhm,m,172,32
lubedhm,h,82,18
lubedhm,b,188,35
lubedhm,u,246,49
glvnazi,l,190,35
glvnazi,v,113,20
glvnazi,z,67,9
lfednak,k,145,33
lfednak,f,159,35
lfeotam,m,188,57
lfeotam,o,201,56
lfeotam,f,176,46
wbeohti,i,48,11
wbeohti,t,89,26
wbeohti,h,60,16
wbeohti,o,52,15
wbeohti,e,61,16
wbeohti,b,52,14
wbeohti,w,31,9
jecntgi,c,96,15
jecntgi,t,206,36
jecntgi,e,197,37
jecntgi,j,62,8
jedonri,o,215,44
jedonri,j,88,14
zuearpi,i,156,28
zuearpi,p,232,50
zuearpi,a,169,39
zuearpi,u,62,14
zuearpi,z,85,14
lbevngi,v,205,34
rlonami,i,218,50
rlonami,n,220,51
rlonami,o,202,54
rlonami,l,184,48
rlonami,r,171,43
lychari,i,205,41
lychari,r,170,35
lychari,a,203,44
lychari,h,118,25
lychari,c,214,39
lychari,y,182,32
lychari,l,200,40
lubergi,g,233,47
lubergi,u,217,48
wbohrgi,i,34,7
wbohrgi,g,30,7
wbohrgi,r,43,11
wbohrgi,h,29,6
wbohrgi,o,38,10
wbohrgi,b,32,8
wbohrgi,w,35,7
lknargi,k,119,25
lknargi,l,235,48
ueohnrp,p,165,45
ueohnrp,n,124,31
ueohnrp,o,142,44
ueohnrp,h,56,15
ueohnrp,u,84,21
leovnrg,g,188,41
leovnrg,n,176,40
leovnrg,v,234,43
leovnrg,o,236,61
leovnrg,l,207,48
bohntai,i,200,36
bohntai,a,189,37
bohntai,t,225,49
bohntai,n,207,39
bohntai,h,100,22
bohntai,o,192,41
bohntai,b,163,33
ybnargi,y,136,27
wlbeori,i,193,40
wlbeori,o,232,55
wlbeori,b,211,51
wlbeori,l,238,60
wlbeori,w,191,43
odntami,d,208,35
cdntagi,d,209,31
leovnti,v,209,42
leovnti,o,225,55
echnari,n,247,50
echnari,h,245,51
lfuetar,u,243,52
lcodnar,r,197,46
lcodnar,a,212,52
lcodnar,n,178,40
lcodnar,d,142,38
lcodnar,c,208,47
lcodnar,l,124,38
lbohnai,i,76,20
lbohnai,a,112,30
lbohnai,n,112,27
lbohnai,h,36,10
lbohnai,o,116,31
lbohnai,b,109,28
lbohnai,l,98,33
luyedti,i,219,53
luyedti,t,176,43
luyedti,u,115,27
luyedti,y,95,25
fecarpi,f,194,41
lfectai,f,229,60
ecdhnap,h,189,35
ubecnar,a,233,58
ubecnar,n,183,39
ubecnar,c,130,29
ubecnar,b,150,38
ubecnar,u,135,30
lubednt,t,226,51
lubednt,n,239,50
lubednt,b,217,48
ecnvtai,v,221,39
lybohri,i,46,12
lybohri,r,35,8
lybohri,h,48,9
lybohri,o,67,20
lybohri,b,61,15
lybohri,y,67,13
lybohri,l,66,20
bcontam,m,160,35
bcontam,t,191,39
bcontam,n,193,36
bcontam,c,193,35
bcontam,b,167,31
ubentri,b,230,45
wfeonar,a,139,39
wfeonar,n,125,33
wfeonar,o,109,28
wfeonar,f,109,26
wfeonar,w,146,36
kectari,k,217,43
gfonrpi,f,117,21
gfonrpi,o,247,50
gfonrpi,r,234,45
gfonrpi,p,194,36
lbecvni,i,149,36
lbecvni,n,105,22
lbecvni,v,89,21
lbecvni,c,73,14
lbecvni,e,162,41
lbecvni,b,67,14
lbecvni,l,155,34
wlnakgi,k,106,25
wlnakgi,l,210,43
wlnakgi,w,199,38
uhtamzi,i,17,4
uhtamzi,z,20,2
uhtamzi,m,45,12
uhtamzi,a,40,12
